Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-04-22,5564.74,5564.74,5564.74,5564.74,0,0,0
1996-04-23,5588.58,5588.58,5588.58,5588.58,0,0,0
1996-04-25,5566.91,5566.91,5566.91,5566.91,0,0,0
1996-04-26,5567.99,5567.99,5567.99,5567.99,0,0,0
1996-04-29,5573.41,5573.41,5573.41,5573.41,0,0,0
1996-04-30,5569.07,5569.07,5569.07,5569.07,0,0,0
1996-05-01,5575.22,5575.22,5575.22,5575.22,0,0,0
1996-05-02,5498.26,5498.26,5498.26,5498.26,0,0,0
1996-05-03,5478.03,5478.03,5478.03,5478.03,0,0,0
1996-05-07,5420.95,5420.95,5420.95,5420.95,0,0,0
1996-05-08,5474.06,5474.06,5474.06,5474.06,0,0,0
1996-05-09,5475.14,5475.14,5475.14,5475.14,0,0,0
1996-05-10,5518.13,5518.13,5518.13,5518.13,0,0,0
1996-05-13,5582.59,5582.59,5582.59,5582.59,0,0,0
1996-05-15,5625.44,5625.44,5625.44,5625.44,0,0,0
1996-05-16,5635.04,5635.04,5635.04,5635.04,0,0,0
1996-05-20,5748.82,5748.82,5748.82,5748.82,0,0,0
1996-05-21,5736.26,5736.26,5736.26,5736.26,0,0,0
1996-05-23,5762.11,5762.11,5762.11,5762.11,0,0,0
1996-05-24,5762.85,5762.85,5762.85,5762.85,0,0,0
1996-05-28,5709.66,5709.66,5709.66,5709.66,0,0,0
1996-05-29,5673.83,5673.83,5673.83,5673.83,0,0,0
1996-05-30,5693.41,5693.41,5693.41,5693.41,0,0,0
1996-05-31,5643.17,5643.17,5643.17,5643.17,0,0,0
1996-06-05,5697.47,5697.47,5697.47,5697.47,0,0,0
1996-06-06,5667.18,5667.18,5667.18,5667.18,0,0,0
1996-06-10,5687.87,5687.87,5687.87,5687.87,0,0,0
1996-06-11,5668.66,5668.66,5668.66,5668.66,0,0,0
1996-06-12,5668.29,5668.29,5668.29,5668.29,0,0,0
1996-06-13,5657.95,5657.95,5657.95,5657.95,0,0,0
1996-06-14,5649.45,5649.45,5649.45,5649.45,0,0,0
1996-06-17,5652.78,5652.78,5652.78,5652.78,0,0,0
1996-06-18,5628.03,5628.03,5628.03,5628.03,0,0,0
1996-06-19,5648.34,5648.34,5648.34,5648.34,0,0,0
1996-06-20,5659.42,5659.42,5659.42,5659.42,0,0,0
1996-06-21,5705.23,5705.23,5705.23,5705.23,0,0,0
1996-06-24,5717.79,5717.79,5717.79,5717.79,0,0,0
1996-06-25,5719.27,5719.27,5719.27,5719.27,0,0,0
1996-06-27,5677.52,5677.52,5677.52,5677.52,0,0,0
1996-06-28,5654.62,5654.62,5654.62,5654.62,0,0,0
1996-07-01,5729.98,5729.98,5729.98,5729.98,0,0,0
1996-07-02,5720.37,5720.37,5720.37,5720.37,0,0,0
1996-07-03,5703.01,5703.01,5703.01,5703.01,0,0,0
1996-07-05,5588.13,5588.13,5588.13,5588.13,0,0,0
1996-07-08,5550.82,5550.82,5550.82,5550.82,0,0,0
1996-07-09,5581.85,5581.85,5581.85,5581.85,0,0,0
1996-07-10,5603.65,5603.65,5603.65,5603.65,0,0,0
1996-07-11,5520.53,5520.53,5520.53,5520.53,0,0,0
1996-07-12,5510.56,5510.56,5510.56,5510.56,0,0,0
1996-07-15,5349.51,5349.51,5349.51,5349.51,0,0,0
1996-07-16,5358.75,5358.75,5358.75,5358.75,0,0,0
1996-07-17,5376.88,5376.88,5376.88,5376.88,0,0,0
1996-07-18,5464.18,5464.18,5464.18,5464.18,0,0,0
1996-07-19,5426.82,5426.82,5426.82,5426.82,0,0,0
1996-07-22,5390.94,5390.94,5390.94,5390.94,0,0,0
1996-07-23,5346.55,5346.55,5346.55,5346.55,0,0,0
1996-07-24,5354.68,5354.68,5354.68,5354.68,0,0,0
1996-07-25,5422.01,5422.01,5422.01,5422.01,0,0,0
1996-07-26,5473.05,5473.05,5473.05,5473.05,0,0,0
1996-07-29,5434.58,5434.58,5434.58,5434.58,0,0,0
1996-07-30,5481.93,5481.93,5481.93,5481.93,0,0,0
1996-07-31,5528.91,5528.91,5528.91,5528.91,0,0,0
1996-08-01,5594.75,5594.75,5594.75,5594.75,0,0,0
1996-08-02,5679.83,5679.83,5679.83,5679.83,0,0,0
1996-08-05,5674.28,5674.28,5674.28,5674.28,0,0,0
1996-08-07,5718.67,5718.67,5718.67,5718.67,0,0,0
1996-08-08,5713.49,5713.49,5713.49,5713.49,0,0,0
1996-08-09,5681.31,5681.31,5681.31,5681.31,0,0,0
1996-08-12,5704.98,5704.98,5704.98,5704.98,0,0,0
1996-08-13,5647.28,5647.28,5647.28,5647.28,0,0,0
1996-08-14,5666.88,5666.88,5666.88,5666.88,0,0,0
1996-08-15,5665.77,5665.77,5665.77,5665.77,0,0,0
1996-08-16,5689.45,5689.45,5689.45,5689.45,0,0,0
1996-08-19,5699.43,5699.43,5699.43,5699.43,0,0,0
1996-08-20,5721.26,5721.26,5721.26,5721.26,0,0,0
1996-08-21,5689.82,5689.82,5689.82,5689.82,0,0,0
1996-08-22,5733.46,5733.46,5733.46,5733.46,0,0,0
1996-08-23,5722.74,5722.74,5722.74,5722.74,0,0,0
1996-08-26,5693.88,5693.88,5693.88,5693.88,0,0,0
1996-08-27,5711.27,5711.27,5711.27,5711.27,0,0,0
1996-08-28,5712.38,5712.38,5712.38,5712.38,0,0,0
1996-08-29,5647.65,5647.65,5647.65,5647.65,0,0,0
1996-08-30,5616.2,5616.2,5616.2,5616.2,0,0,0
1996-09-03,5648.39,5648.39,5648.39,5648.39,0,0,0
1996-09-04,5656.89,5656.89,5656.89,5656.89,0,0,0
1996-09-05,5606.96,5606.96,5606.96,5606.96,0,0,0
1996-09-06,5659.85,5659.85,5659.85,5659.85,0,0,0
1996-09-09,5733.83,5733.83,5733.83,5733.83,0,0,0
1996-09-10,5727.18,5727.18,5727.18,5727.18,0,0,0
1996-09-11,5754.92,5754.92,5754.92,5754.92,0,0,0
1996-09-12,5771.93,5771.93,5771.93,5771.93,0,0,0
1996-09-13,5838.52,5838.52,5838.52,5838.52,0,0,0
1996-09-16,5889.19,5889.19,5889.19,5889.19,0,0,0
1996-09-17,5888.82,5888.82,5888.82,5888.82,0,0,0
1996-09-18,5877.35,5877.35,5877.35,5877.35,0,0,0
1996-09-19,5867.74,5867.74,5867.74,5867.74,0,0,0
1996-09-20,5888.45,5888.45,5888.45,5888.45,0,0,0
1996-09-23,5894.74,5894.74,5894.74,5894.74,0,0,0
1996-09-24,5874.03,5874.03,5874.03,5874.03,0,0,0
1996-09-25,5877.35,5877.35,5877.35,5877.35,0,0,0
1996-09-26,5868.85,5868.85,5868.85,5868.85,0,0,0
1996-09-27,5872.92,5872.92,5872.92,5872.92,0,0,0
1996-09-30,5882.16,5882.16,5882.16,5882.16,0,0,0
1996-10-01,5904.9,5904.9,5904.9,5904.9,0,0,0
1996-10-02,5933.97,5933.97,5933.97,5933.97,0,0,0
1996-10-03,5932.85,5932.85,5932.85,5932.85,0,0,0
1996-10-04,5992.85,5992.85,5992.85,5992.85,0,0,0
1996-10-07,5979.81,5979.81,5979.81,5979.81,0,0,0
1996-10-08,5966.76,5966.76,5966.76,5966.76,0,0,0
1996-10-09,5930.61,5930.61,5930.61,5930.61,0,0,0
1996-10-10,5921.67,5921.67,5921.67,5921.67,0,0,0
1996-10-11,5969.37,5969.37,5969.37,5969.37,0,0,0
1996-10-15,6004.78,6004.78,6004.78,6004.78,0,0,0
1996-10-17,6059.19,6059.19,6059.19,6059.19,0,0,0
1996-10-18,6094.22,6094.22,6094.22,6094.22,0,0,0
1996-10-21,6090.87,6090.87,6090.87,6090.87,0,0,0
1996-10-22,6061.8,6061.8,6061.8,6061.8,0,0,0
1996-10-23,6036.46,6036.46,6036.46,6036.46,0,0,0
1996-10-24,5992.48,5992.48,5992.48,5992.48,0,0,0
1996-10-25,6007.01,6007.01,6007.01,6007.01,0,0,0
1996-10-28,5972.73,5972.73,5972.73,5972.73,0,0,0
1996-10-29,6007.01,6007.01,6007.01,6007.01,0,0,0
1996-10-30,5993.23,5993.23,5993.23,5993.23,0,0,0
1996-11-01,6021.92,6021.92,6021.92,6021.92,0,0,0
1996-11-04,6041.67,6041.67,6041.67,6041.67,0,0,0
1996-11-05,6081.18,6081.18,6081.18,6081.18,0,0,0
1996-11-06,6177.71,6177.71,6177.71,6177.71,0,0,0
1996-11-07,6206.03,6206.03,6206.03,6206.03,0,0,0
1996-11-08,6219.82,6219.82,6219.82,6219.82,0,0,0
1996-11-12,6266.03,6266.03,6266.03,6266.03,0,0,0
1996-11-13,6274.23,6274.23,6274.23,6274.23,0,0,0
1996-11-14,6312.99,6312.99,6312.99,6312.99,0,0,0
1996-11-15,6348.03,6348.03,6348.03,6348.03,0,0,0
1996-11-18,6346.91,6346.91,6346.91,6346.91,0,0,0
1996-11-19,6397.59,6397.59,6397.59,6397.59,0,0,0
1996-11-20,6430.02,6430.02,6430.02,6430.02,0,0,0
1996-11-21,6418.46,6418.46,6418.46,6418.46,0,0,0
1996-11-22,6471.76,6471.76,6471.76,6471.76,0,0,0
1996-11-25,6547.79,6547.79,6547.79,6547.79,0,0,0
1996-11-26,6528.41,6528.41,6528.41,6528.41,0,0,0
1996-11-27,6499.34,6499.34,6499.34,6499.34,0,0,0
1996-12-03,6442.69,6442.69,6442.69,6442.69,0,0,0
1996-12-04,6422.94,6422.94,6422.94,6422.94,0,0,0
1996-12-05,6437.1,6437.1,6437.1,6437.1,0,0,0
1996-12-06,6381.94,6381.94,6381.94,6381.94,0,0,0
1996-12-09,6463.93,6463.93,6463.93,6463.93,0,0,0
1996-12-10,6473.25,6473.25,6473.25,6473.25,0,0,0
1996-12-11,6402.51,6402.51,6402.51,6402.51,0,0,0
1996-12-12,6303.71,6303.71,6303.71,6303.71,0,0,0
1996-12-13,6304.86,6304.86,6304.86,6304.86,0,0,0
1996-12-16,6268.34,6268.34,6268.34,6268.34,0,0,0
1996-12-17,6308.32,6308.32,6308.32,6308.32,0,0,0
1996-12-18,6346.77,6346.77,6346.77,6346.77,0,0,0
1996-12-19,6473.63,6473.63,6473.63,6473.63,0,0,0
1996-12-20,6484.4,6484.4,6484.4,6484.4,0,0,0
1996-12-23,6489.01,6489.01,6489.01,6489.01,0,0,0
1996-12-24,6522.84,6522.84,6522.84,6522.84,0,0,0
1996-12-26,6546.68,6546.68,6546.68,6546.68,0,0,0
1996-12-30,6549.37,6549.37,6549.37,6549.37,0,0,0
1996-12-31,6448.26,6448.26,6448.26,6448.26,0,0,0
1997-01-03,6544.08,6544.08,6544.08,6544.08,0,0,0
1997-01-06,6567.17,6567.17,6567.17,6567.17,0,0,0
1997-01-07,6600.65,6600.65,6600.65,6600.65,0,0,0
1997-01-08,6549.47,6549.47,6549.47,6549.47,0,0,0
1997-01-10,6703.79,6703.79,6703.79,6703.79,0,0,0
1997-01-14,6762.28,6762.28,6762.28,6762.28,0,0,0
1997-01-16,6765.36,6765.36,6765.36,6765.36,0,0,0
1997-01-17,6833.09,6833.09,6833.09,6833.09,0,0,0
1997-01-21,6883.89,6883.89,6883.89,6883.89,0,0,0
1997-01-23,6755.74,6755.74,6755.74,6755.74,0,0,0
1997-01-28,6656.07,6656.07,6656.07,6656.07,0,0,0
1997-01-29,6740.73,6740.73,6740.73,6740.73,0,0,0
1997-01-31,6813.08,6813.08,6813.08,6813.08,0,0,0
1997-02-05,6746.89,6746.89,6746.89,6746.89,0,0,0
1997-02-13,7022.43,7022.43,7022.43,7022.43,0,0,0
1997-02-14,6988.95,6988.95,6988.95,6988.95,0,0,0
1997-02-19,7020.12,7020.12,7020.12,7020.12,0,0,0
1997-02-21,6931.61,6931.61,6931.61,6931.61,0,0,0
1997-02-24,7008.19,7008.19,7008.19,7008.19,0,0,0
1997-02-28,6877.73,6877.73,6877.73,6877.73,0,0,0
1997-03-03,6918.91,6918.91,6918.91,6918.91,0,0,0
1997-03-07,7000.88,7000.88,7000.88,7000.88,0,0,0
1997-03-12,7039.36,7039.36,7039.36,7039.36,0,0,0
1997-03-18,6896.56,6896.56,6896.56,6896.56,0,0,0
1997-03-20,6820.27,6820.27,6820.27,6820.27,0,0,0
1997-03-27,6740.58,6740.58,6740.58,6740.58,0,0,0
1997-03-31,6583.47,6583.47,6583.47,6583.47,0,0,0
1997-04-01,6611.04,6611.04,6611.04,6611.04,0,0,0
1997-04-07,6555.9,6555.9,6555.9,6555.9,0,0,0
1997-04-08,6609.16,6609.16,6609.16,6609.16,0,0,0
1997-04-10,6540.04,6540.04,6540.04,6540.04,0,0,0
1997-04-14,6451.89,6451.89,6451.89,6451.89,0,0,0
1997-04-15,6587.15,6587.15,6587.15,6587.15,0,0,0
1997-04-21,6660.2,6660.2,6660.2,6660.2,0,0,0
1997-05-01,6976.47,6976.47,6976.47,6976.47,0,0,0
1997-05-05,7214.48,7214.48,7214.48,7214.48,0,0,0
1997-05-07,7085.65,7085.65,7085.65,7085.65,0,0,0
1997-05-12,7292.74,7292.74,7292.74,7292.74,0,0,0
1997-05-13,7274.2,7274.2,7274.2,7274.2,0,0,0
1997-05-14,7286.15,7286.15,7286.15,7286.15,0,0,0
1997-05-15,7333.54,7333.54,7333.54,7333.54,0,0,0
1997-05-19,7228.87,7228.87,7228.87,7228.87,0,0,0
1997-05-21,7290.68,7290.68,7290.68,7290.68,0,0,0
1997-05-23,7345.9,7345.9,7345.9,7345.9,0,0,0
1997-05-27,7383.4,7383.4,7383.4,7383.4,0,0,0
1997-05-28,7357.22,7357.22,7357.22,7357.22,0,0,0
1997-06-03,7312.15,7312.15,7312.15,7312.15,0,0,0
1997-06-04,7269.65,7269.65,7269.65,7269.65,0,0,0
1997-06-05,7305.28,7305.28,7305.28,7305.28,0,0,0
1997-06-06,7435.77,7435.77,7435.77,7435.77,0,0,0
1997-06-09,7478.49,7478.49,7478.49,7478.49,0,0,0
1997-06-11,7575.82,7575.82,7575.82,7575.82,0,0,0
1997-06-12,7711.46,7711.46,7711.46,7711.46,0,0,0
1997-06-13,7782.03,7782.03,7782.03,7782.03,0,0,0
1997-06-16,7772.08,7772.08,7772.08,7772.08,0,0,0
1997-06-17,7760.77,7760.77,7760.77,7760.77,0,0,0
1997-06-18,7718.7,7718.7,7718.7,7718.7,0,0,0
1997-06-23,7604.25,7604.25,7604.25,7604.25,0,0,0
1997-06-25,7689.98,7689.98,7689.98,7689.98,0,0,0
1997-06-26,7654.24,7654.24,7654.24,7654.24,0,0,0
1997-07-01,7722.32,7722.32,7722.32,7722.32,0,0,0
1997-07-03,7895.8,7895.8,7895.8,7895.8,0,0,0
1997-07-07,7858.48,7858.48,7858.48,7858.48,0,0,0
1997-07-08,7962.3,7962.3,7962.3,7962.3,0,0,0
1997-07-11,7921.81,7921.81,7921.81,7921.81,0,0,0
1997-07-15,7975.7,7975.7,7975.7,7975.7,0,0,0
1997-07-17,8020.76,8020.76,8020.76,8020.76,0,0,0
1997-07-18,7890.46,7890.46,7890.46,7890.46,0,0,0
1997-07-22,8061.64,8061.64,8061.64,8061.64,0,0,0
1997-07-23,8088.35,8088.35,8088.35,8088.35,0,0,0
1997-07-24,8116.92,8116.92,8116.92,8116.92,0,0,0
1997-07-28,8121.1,8121.1,8121.1,8121.1,0,0,0
1997-07-29,8174.52,8174.52,8174.52,8174.52,0,0,0
1997-08-05,8187.53,8187.53,8187.53,8187.53,0,0,0
1997-08-06,8259.3,8259.3,8259.3,8259.3,0,0,0
1997-08-08,8031.22,8031.22,8031.22,8031.22,0,0,0
1997-08-12,7960.84,7960.84,7960.84,7960.84,0,0,0
1997-08-14,7942.02,7942.02,7942.02,7942.02,0,0,0
1997-08-15,7694.65,7694.65,7694.65,7694.65,0,0,0
1997-08-21,7893.94,7893.94,7893.94,7893.94,0,0,0
1997-08-22,7887.9,7887.9,7887.9,7887.9,0,0,0
1997-08-25,7859.57,7859.57,7859.57,7859.57,0,0,0
1997-08-28,7694.42,7694.42,7694.42,7694.42,0,0,0
1997-09-04,7867.23,7867.23,7867.23,7867.23,0,0,0
1997-09-05,7822.4,7822.4,7822.4,7822.4,0,0,0
1997-09-09,7851.9,7851.9,7851.9,7851.9,0,0,0
1997-09-10,7719.27,7719.27,7719.27,7719.27,0,0,0
1997-09-15,7721.13,7721.13,7721.13,7721.13,0,0,0
1997-09-17,7886.43,7886.43,7886.43,7886.43,0,0,0
1997-09-19,7917.26,7917.26,7917.26,7917.26,0,0,0
1997-09-24,7906.7,7906.7,7906.7,7906.7,0,0,0
1997-09-26,7922.17,7922.17,7922.17,7922.17,0,0,0
1997-09-29,7991.42,7991.42,7991.42,7991.42,0,0,0
1997-09-30,7945.25,7945.25,7945.25,7945.25,0,0,0
1997-10-01,8015.49,8015.49,8015.49,8015.49,0,0,0
1997-10-02,8027.52,8027.52,8027.52,8027.52,0,0,0
1997-10-03,8038.57,8038.57,8038.57,8038.57,0,0,0
1997-10-06,8100.21,8100.21,8100.21,8100.21,0,0,0
1997-10-08,8095.05,8095.05,8095.05,8095.05,0,0,0
1997-10-09,8061.41,8061.41,8061.41,8061.41,0,0,0
1997-10-10,8045.2,8045.2,8045.2,8045.2,0,0,0
1997-10-14,8096.28,8096.28,8096.28,8096.28,0,0,0
1997-10-15,8057.97,8057.97,8057.97,8057.97,0,0,0
1997-10-16,7938.87,7938.87,7938.87,7938.87,0,0,0
1997-10-21,8060.43,8060.43,8060.43,8060.43,0,0,0
1997-10-22,8034.64,8034.64,8034.64,8034.64,0,0,0
1997-10-23,7847.76,7847.76,7847.76,7847.76,0,0,0
1997-10-24,7715.4,7715.4,7715.4,7715.4,0,0,0
1997-10-27,7161.14,7161.14,7161.14,7161.14,0,0,0
1997-10-28,7498.31,7498.31,7498.31,7498.31,0,0,0
1997-10-29,7506.66,7506.66,7506.66,7506.66,0,0,0
1997-11-04,7689.12,7689.12,7689.12,7689.12,0,0,0
1997-11-05,7692.56,7692.56,7692.56,7692.56,0,0,0
1997-11-06,7683.23,7683.23,7683.23,7683.23,0,0,0
1997-11-11,7558.72,7558.72,7558.72,7558.72,0,0,0
1997-11-12,7401.31,7401.31,7401.31,7401.31,0,0,0
1997-11-17,7698.21,7698.21,7698.21,7698.21,0,0,0
1997-11-19,7724.73,7724.73,7724.73,7724.73,0,0,0
1997-11-20,7826.6,7826.6,7826.6,7826.6,0,0,0
1997-11-21,7881.06,7881.06,7881.06,7881.06,0,0,0
1997-11-26,7794.77,7794.77,7794.77,7794.77,0,0,0
1997-11-28,7823.12,7823.12,7823.12,7823.12,0,0,0
1997-12-01,8013.1,8013.1,8013.1,8013.1,0,0,0
1997-12-02,8018.82,8018.82,8018.82,8018.82,0,0,0
1997-12-03,8032.0,8032.0,8032.0,8032.0,0,0,0
1997-12-08,8110.83,8110.83,8110.83,8110.83,0,0,0
1997-12-11,7848.98,7848.98,7848.98,7848.98,0,0,0
1997-12-12,7838.29,7838.29,7838.29,7838.29,0,0,0
1997-12-16,7976.3,7976.3,7976.3,7976.3,0,0,0
1997-12-17,7957.4,7957.4,7957.4,7957.4,0,0,0
1997-12-18,7846.49,7846.49,7846.49,7846.49,0,0,0
1997-12-19,7756.28,7756.28,7756.28,7756.28,0,0,0
1997-12-23,7691.76,7691.76,7691.76,7691.76,0,0,0
1997-12-24,7660.12,7660.12,7660.12,7660.12,0,0,0
1997-12-29,7792.4,7792.4,7792.4,7792.4,0,0,0
1997-12-30,7915.96,7915.96,7915.96,7915.96,0,0,0
1997-12-31,7908.24,7908.24,7908.24,7908.24,0,0,0
1998-01-07,7902.26,7902.26,7902.26,7902.26,0,0,0
1998-01-09,7580.41,7580.41,7580.41,7580.41,0,0,0
1998-01-12,7647.17,7647.17,7647.17,7647.17,0,0,0
1998-01-13,7732.12,7732.12,7732.12,7732.12,0,0,0
1998-01-14,7784.68,7784.68,7784.68,7784.68,0,0,0
1998-01-15,7691.76,7691.76,7691.76,7691.76,0,0,0
1998-01-16,7753.54,7753.54,7753.54,7753.54,0,0,0
1998-01-22,7730.87,7730.87,7730.87,7730.87,0,0,0
1998-01-23,7700.73,7700.73,7700.73,7700.73,0,0,0
1998-01-27,7815.07,7815.07,7815.07,7815.07,0,0,0
1998-01-28,7915.46,7915.46,7915.46,7915.46,0,0,0
1998-01-29,7973.01,7973.01,7973.01,7973.01,0,0,0
1998-02-03,8160.34,8160.34,8160.34,8160.34,0,0,0
1998-02-04,8129.7,8129.7,8129.7,8129.7,0,0,0
1998-02-05,8117.24,8117.24,8117.24,8117.24,0,0,0
1998-02-10,8295.61,8295.61,8295.61,8295.61,0,0,0
1998-02-11,8314.54,8314.54,8314.54,8314.54,0,0,0
1998-02-12,8369.59,8369.59,8369.59,8369.59,0,0,0
1998-02-13,8370.09,8370.09,8370.09,8370.09,0,0,0
1998-02-17,8398.49,8398.49,8398.49,8398.49,0,0,0
1998-02-18,8451.05,8451.05,8451.05,8451.05,0,0,0
1998-02-19,8375.57,8375.57,8375.57,8375.57,0,0,0
1998-02-20,8413.93,8413.93,8413.93,8413.93,0,0,0
1998-02-24,8370.09,8370.09,8370.09,8370.09,0,0,0
1998-02-25,8457.77,8457.77,8457.77,8457.77,0,0,0
1998-02-26,8490.66,8490.66,8490.66,8490.66,0,0,0
1998-02-27,8545.71,8545.71,8545.71,8545.71,0,0,0
1998-03-02,8550.44,8550.44,8550.44,8550.44,0,0,0
1998-03-03,8584.82,8584.82,8584.82,8584.82,0,0,0
1998-03-05,8444.32,8444.32,8444.32,8444.32,0,0,0
1998-03-06,8569.38,8569.38,8569.38,8569.38,0,0,0
1998-03-10,8643.11,8643.11,8643.11,8643.11,0,0,0
1998-03-12,8659.55,8659.55,8659.55,8659.55,0,0,0
1998-03-13,8602.51,8602.51,8602.51,8602.51,0,0,0
1998-03-16,8718.84,8718.84,8718.84,8718.84,0,0,0
1998-03-17,8749.98,8749.98,8749.98,8749.98,0,0,0
1998-03-18,8775.39,8775.39,8775.39,8775.39,0,0,0
1998-03-19,8803.04,8803.04,8803.04,8803.04,0,0,0
1998-03-20,8906.42,8906.42,8906.42,8906.42,0,0,0
1998-03-24,8904.43,8904.43,8904.43,8904.43,0,0,0
1998-03-25,8872.79,8872.79,8872.79,8872.79,0,0,0
1998-03-26,8846.88,8846.88,8846.88,8846.88,0,0,0
1998-03-27,8796.07,8796.07,8796.07,8796.07,0,0,0
1998-03-31,8799.8,8799.8,8799.8,8799.8,0,0,0
1998-04-01,8868.31,8868.31,8868.31,8868.31,0,0,0
1998-04-03,8983.4,8983.4,8983.4,8983.4,0,0,0
1998-04-06,9033.22,9033.22,9033.22,9033.22,0,0,0
1998-04-07,8956.49,8956.49,8956.49,8956.49,0,0,0
1998-04-13,9012.29,9012.29,9012.29,9012.29,0,0,0
1998-04-14,9110.19,9110.19,9110.19,9110.19,0,0,0
1998-04-15,9162.26,9162.26,9162.26,9162.26,0,0,0
1998-04-16,9076.56,9076.56,9076.56,9076.56,0,0,0
1998-04-17,9167.49,9167.49,9167.49,9167.49,0,0,0
1998-04-20,9141.83,9141.83,9141.83,9141.83,0,0,0
1998-04-21,9184.93,9184.93,9184.93,9184.93,0,0,0
1998-04-22,9176.71,9176.71,9176.71,9176.71,0,0,0
1998-04-23,9143.32,9143.32,9143.32,9143.32,0,0,0
1998-04-24,9064.61,9064.61,9064.61,9064.61,0,0,0
1998-04-27,8917.63,8917.63,8917.63,8917.63,0,0,0
1998-04-28,8898.95,8898.95,8898.95,8898.95,0,0,0
1998-04-29,8951.51,8951.51,8951.51,8951.51,0,0,0
1998-04-30,9063.36,9063.36,9063.36,9063.36,0,0,0
1998-05-01,9147.06,9147.06,9147.06,9147.06,0,0,0
1998-05-04,9192.65,9192.65,9192.65,9192.65,0,0,0
1998-05-05,9147.56,9147.56,9147.56,9147.56,0,0,0
1998-05-06,9054.64,9054.64,9054.64,9054.64,0,0,0
1998-05-07,8976.67,8976.67,8976.67,8976.67,0,0,0
1998-05-08,9055.14,9055.14,9055.14,9055.14,0,0,0
1998-05-11,9091.51,9091.51,9091.51,9091.51,0,0,0
1998-05-12,9161.76,9161.76,9161.76,9161.76,0,0,0
1998-05-13,9211.83,9211.83,9211.83,9211.83,0,0,0
1998-05-14,9172.22,9172.22,9172.22,9172.22,0,0,0
1998-05-15,9095.99,9095.99,9095.99,9095.99,0,0,0
1998-05-19,9054.64,9054.64,9054.64,9054.64,0,0,0
1998-05-21,9132.36,9132.36,9132.36,9132.36,0,0,0
1998-05-22,9114.43,9114.43,9114.43,9114.43,0,0,0
1998-05-26,8963.72,8963.72,8963.72,8963.72,0,0,0
1998-05-27,8936.56,8936.56,8936.56,8936.56,0,0,0
1998-06-02,8891.23,8891.23,8891.23,8891.23,0,0,0
1998-06-03,8803.79,8803.79,8803.79,8803.79,0,0,0
1998-06-04,8870.55,8870.55,8870.55,8870.55,0,0,0
1998-06-05,9037.7,9037.7,9037.7,9037.7,0,0,0
1998-06-08,9069.59,9069.59,9069.59,9069.59,0,0,0
1998-06-09,9049.91,9049.91,9049.91,9049.91,0,0,0
1998-06-10,8971.69,8971.69,8971.69,8971.69,0,0,0
1998-06-11,8811.76,8811.76,8811.76,8811.76,0,0,0
1998-06-12,8834.93,8834.93,8834.93,8834.93,0,0,0
1998-06-15,8627.92,8627.92,8627.92,8627.92,0,0,0
1998-06-16,8665.28,8665.28,8665.28,8665.28,0,0,0
1998-06-17,8829.45,8829.45,8829.45,8829.45,0,0,0
1998-06-18,8813.0,8813.0,8813.0,8813.0,0,0,0
1998-06-19,8712.86,8712.86,8712.86,8712.86,0,0,0
1998-06-22,8711.12,8711.12,8711.12,8711.12,0,0,0
1998-06-23,8828.45,8828.45,8828.45,8828.45,0,0,0
1998-06-24,8923.86,8923.86,8923.86,8923.86,0,0,0
1998-06-25,8935.57,8935.57,8935.57,8935.57,0,0,0
1998-06-26,8944.53,8944.53,8944.53,8944.53,0,0,0
